84F3EBFBE0EB,1:19,1572805140,26.99,65.8,13,18,,27.32,64.26,12,13,,,,,,,,
84F3EBFBE0EB,1:22,1572805320,26.99,65.81,12,17,,27.32,64.18,12,13,,,,,,,,
84F3EBFBE0EB,1:25,1572805501,26.99,65.75,12,16,,27.31,64.17,12,13,,,,,,,,
84F3EBFBE0EB,1:28,1572805681,27.01,65.76,12,17,,27.33,64.24,12,13,,,,,,,,
84F3EBFBE0EB,1:31,1572805860,27,65.72,12,17,,27.32,64.17,12,13,,,,,,,,
84F3EBFBE0EB,1:34,1572806040,27.01,65.73,12,17,,27.32,64.18,12,13,,,,,,,,
84F3EBFBE0EB,1:37,1572806221,26.99,65.73,12,16,,27.32,64.18,12,13,,,,,,,,
84F3EBFBE0EB,1:40,1572806401,27,65.75,12,16,,27.31,64.22,12,13,,,,,,,,
84F3EBFBE0EB,1:43,1572806580,27,65.75,12,16,,27.33,64.22,11,13,,,,,,,,
84F3EBFBE0EB,1:46,1572806761,27,65.75,12,17,,27.34,64.18,12,13,,,,,,,,
84F3EBFBE0EB,1:49,1572806941,27.01,65.77,12,17,,27.34,64.18,11,13,,,,,,,,
84F3EBFBE0EB,1:52,1572807121,27,65.75,12,16,,27.33,64.18,12,13,,,,,,,,
84F3EBFBE0EB,1:55,1572807301,27,65.75,12,15,,27.34,64.13,11,13,,,,,,,,
84F3EBFBE0EB,1:58,1572807481,27.01,65.75,12,16,,27.35,64.14,11,12,,,,,,,,
84F3EBFBE0EB,2:01,1572807661,27.01,65.75,12,17,,27.35,64.18,11,12,,,,,,,,
84F3EBFBE0EB,2:04,1572807841,27,65.79,11,16,,27.34,64.15,11,12,,,,,,,,
84F3EBFBE0EB,2:07,1572808021,27.01,65.72,11,15,,27.34,64.11,11,12,,,,,,,,
84F3EBFBE0EB,2:10,1572808201,27.01,65.75,11,15,,27.34,64.2,11,12,,,,,,,,
84F3EBFBE0EB,2:13,1572808381,26.99,65.74,11,16,,27.33,64.21,11,12,,,,,,,,
84F3EBFBE0EB,2:16,1572808560,26.99,65.76,12,16,,27.32,64.19,11,12,,,,,,,,
84F3EBFBE0EB,2:19,1572808741,26.99,65.76,11,16,,27.31,64.18,11,12,,,,,,,,
84F3EBFBE0EB,2:22,1572808921,27,65.74,12,17,,27.31,64.19,11,12,,,,,,,,
84F3EBFBE0EB,2:25,1572809100,26.99,65.76,11,15,,27.33,64.19,11,12,,,,,,,,
84F3EBFBE0EB,2:28,1572809281,27,65.78,11,16,,27.32,64.22,11,12,,,,,,,,
84F3EBFBE0EB,2:31,1572809461,26.99,65.76,11,15,,27.32,64.17,11,12,,,,,,,,
84F3EBFBE0EB,2:34,1572809641,26.98,65.78,11,15,,27.34,64.1,10,11,,,,,,,,
84F3EBFBE0EB,2:37,1572809821,26.96,65.8,11,16,,27.33,64.22,11,12,,,,,,,,
84F3EBFBE0EB,2:40,1572810001,26.99,65.77,11,17,,27.33,64.15,11,12,,,,,,,,
84F3EBFBE0EB,2:43,1572810181,26.98,65.81,11,16,,27.31,64.17,11,12,,,,,,,,
84F3EBFBE0EB,2:46,1572810360,26.98,65.78,11,16,,27.32,64.19,10,11,,,,,,,,
84F3EBFBE0EB,2:49,1572810541,26.99,65.74,11,15,,27.32,64.17,10,11,,,,,,,,
84F3EBFBE0EB,2:52,1572810721,26.98,65.72,11,15,,27.31,64.15,11,12,,,,,,,,
84F3EBFBE0EB,2:55,1572810900,26.98,65.75,11,16,,27.31,64.21,11,12,,,,,,,,
84F3EBFBE0EB,2:58,1572811080,26.97,65.7,11,15,,27.32,64.19,10,11,,,,,,,,
84F3EBFBE0EB,3:01,1572811260,26.96,65.7,11,15,,27.3,64.21,10,11,,,,,,,,
84F3EBFBE0EB,3:04,1572811441,26.97,65.69,11,16,,27.3,64.16,10,11,,,,,,,,
84F3EBFBE0EB,3:07,1572811621,26.99,65.69,11,15,,27.31,64.14,10,11,,,,,,,,
84F3EBFBE0EB,3:10,1572811801,26.98,65.68,11,15,,27.33,64.12,10,11,,,,,,,,
84F3EBFBE0EB,3:13,1572811981,26.99,65.67,11,15,,27.33,64.08,10,11,,,,,,,,
84F3EBFBE0EB,3:16,1572812161,26.97,65.66,11,15,,27.34,64.06,10,11,,,,,,,,
84F3EBFBE0EB,3:19,1572812341,26.98,65.63,10,14,,27.32,64.05,10,11,,,,,,,,
84F3EBFBE0EB,3:22,1572812520,26.97,65.62,10,15,,27.32,64.08,10,11,,,,,,,,
84F3EBFBE0EB,3:25,1572812701,26.99,65.61,11,15,,27.31,64.07,10,11,,,,,,,,
84F3EBFBE0EB,3:28,1572812881,26.97,65.6,10,15,,27.3,64.06,10,11,,,,,,,,
84F3EBFBE0EB,3:31,1572813060,26.97,65.59,11,15,,27.31,64.05,10,11,,,,,,,,
84F3EBFBE0EB,3:34,1572813240,26.98,65.59,10,15,,27.32,63.99,10,11,,,,,,,,
84F3EBFBE0EB,3:37,1572813420,26.97,65.56,11,15,,27.32,64.02,10,11,,,,,,,,
84F3EBFBE0EB,3:40,1572813600,26.96,65.56,10,15,,27.32,63.95,10,11,,,,,,,,
84F3EBFBE0EB,3:43,1572813781,26.96,65.6,11,15,,27.33,63.93,10,11,,,,,,,,
84F3EBFBE0EB,3:46,1572813961,26.96,65.57,10,14,,27.31,63.97,10,11,,,,,,,,
84F3EBFBE0EB,3:49,1572814141,26.95,65.56,10,14,,27.31,63.96,10,11,,,,,,,,
84F3EBFBE0EB,3:52,1572814321,26.95,65.55,10,15,,27.31,63.95,10,11,,,,,,,,
84F3EBFBE0EB,3:55,1572814501,26.94,65.57,10,14,,27.31,63.97,10,11,,,,,,,,
84F3EBFBE0EB,3:58,1572814680,26.95,65.55,10,14,,27.29,63.95,10,10,,,,,,,,
84F3EBFBE0EB,4:01,1572814860,26.96,65.51,11,14,,27.28,63.97,10,11,,,,,,,,
84F3EBFBE0EB,4:04,1572815041,26.95,65.51,10,14,,27.31,63.95,10,11,,,,,,,,
84F3EBFBE0EB,4:07,1572815221,26.95,65.52,10,14,,27.28,63.98,10,11,,,,,,,,
84F3EBFBE0EB,4:10,1572815400,26.96,65.52,10,13,,27.27,63.99,10,10,,,,,,,,
84F3EBFBE0EB,4:13,1572815580,26.95,65.56,10,14,,27.27,64,10,11,,,,,,,,
84F3EBFBE0EB,4:16,1572815761,26.94,65.49,10,13,,27.27,64.01,9,10,,,,,,,,
84F3EBFBE0EB,4:19,1572815941,26.94,65.51,10,14,,27.29,63.96,10,11,,,,,,,,
84F3EBFBE0EB,4:22,1572816120,26.93,65.55,10,14,,27.28,63.93,10,10,,,,,,,,
84F3EBFBE0EB,4:25,1572816301,26.94,65.53,10,14,,27.28,63.93,10,10,,,,,,,,
84F3EBFBE0EB,4:28,1572816481,26.94,65.48,10,15,,27.29,63.87,9,10,,,,,,,,
84F3EBFBE0EB,4:31,1572816661,26.93,65.49,10,13,,27.29,63.93,9,10,,,,,,,,
84F3EBFBE0EB,4:34,1572816841,26.95,65.46,10,14,,27.29,63.89,9,10,,,,,,,,
84F3EBFBE0EB,4:37,1572817020,26.93,65.46,10,13,,27.28,63.89,10,10,,,,,,,,
84F3EBFBE0EB,4:40,1572817201,26.93,65.46,10,14,,27.28,63.92,9,10,,,,,,,,
84F3EBFBE0EB,4:43,1572817380,26.93,65.42,10,13,,27.26,63.93,9,10,,,,,,,,
84F3EBFBE0EB,4:46,1572817561,26.94,65.46,10,14,,27.26,63.96,9,10,,,,,,,,
84F3EBFBE0EB,4:49,1572817741,26.94,65.46,10,13,,27.26,63.93,10,10,,,,,,,,
84F3EBFBE0EB,4:52,1572817920,26.93,65.45,10,12,,27.26,63.96,9,10,,,,,,,,
84F3EBFBE0EB,4:55,1572818101,26.92,65.47,10,14,,27.26,63.97,9,10,,,,,,,,
84F3EBFBE0EB,4:58,1572818281,26.92,65.46,10,13,,27.27,63.93,9,10,,,,,,,,
84F3EBFBE0EB,5:01,1572818461,26.92,65.46,10,15,,27.27,63.89,9,10,,,,,,,,
84F3EBFBE0EB,5:04,1572818641,26.91,65.47,10,13,,27.26,63.89,9,10,,,,,,,,
84F3EBFBE0EB,5:07,1572818820,26.92,65.45,9,13,,27.26,63.85,9,10,,,,,,,,
84F3EBFBE0EB,5:10,1572819001,26.92,65.4,9,13,,27.27,63.86,9,10,,,,,,,,
84F3EBFBE0EB,5:13,1572819180,26.92,65.43,10,13,,27.26,63.86,9,10,,,,,,,,
84F3EBFBE0EB,5:16,1572819361,26.92,65.47,9,13,,27.26,63.91,9,10,,,,,,,,
84F3EBFBE0EB,5:19,1572819540,26.91,65.47,10,13,,27.26,63.9,9,10,,,,,,,,
84F3EBFBE0EB,5:22,1572819721,26.92,65.45,9,13,,27.26,63.88,9,10,,,,,,,,
84F3EBFBE0EB,5:25,1572819900,26.9,65.42,9,13,,27.24,63.9,9,10,,,,,,,,
84F3EBFBE0EB,5:28,1572820080,26.9,65.44,9,13,,27.23,63.89,9,10,,,,,,,,
84F3EBFBE0EB,5:31,1572820260,26.92,65.42,9,13,,27.24,63.9,9,10,,,,,,,,
84F3EBFBE0EB,5:34,1572820441,26.9,65.39,9,13,,27.24,63.9,9,10,,,,,,,,
84F3EBFBE0EB,5:37,1572820621,26.91,65.38,10,13,,27.24,63.9,9,10,,,,,,,,
84F3EBFBE0EB,5:40,1572820801,26.9,65.4,10,13,,27.25,63.85,9,10,,,,,,,,
84F3EBFBE0EB,5:43,1572820981,26.92,65.42,9,13,,27.24,63.84,9,10,,,,,,,,
84F3EBFBE0EB,5:46,1572821160,26.91,65.38,9,13,,27.26,63.84,9,10,,,,,,,,
84F3EBFBE0EB,5:49,1572821341,26.92,65.39,9,13,,27.26,63.82,9,10,,,,,,,,
84F3EBFBE0EB,5:52,1572821521,26.91,65.38,9,12,,27.26,63.81,9,10,,,,,,,,
84F3EBFBE0EB,5:55,1572821701,26.91,65.37,9,12,,27.24,63.83,9,10,,,,,,,,
84F3EBFBE0EB,5:58,1572821881,26.91,65.36,9,12,,27.25,63.84,9,10,,,,,,,,
84F3EBFBE0EB,6:01,1572822061,26.92,65.37,9,13,,27.25,63.84,9,9,,,,,,,,
84F3EBFBE0EB,6:04,1572822241,26.91,65.36,9,12,,27.25,63.82,9,9,,,,,,,,
84F3EBFBE0EB,6:07,1572822420,26.91,65.37,9,12,,27.26,63.77,9,10,,,,,,,,
84F3EBFBE0EB,6:10,1572822600,26.92,65.36,9,12,,27.27,63.76,9,10,,,,,,,,
84F3EBFBE0EB,6:13,1572822781,26.92,65.38,9,13,,27.27,63.75,9,9,,,,,,,,
84F3EBFBE0EB,6:16,1572822961,26.92,65.36,9,13,,27.27,63.74,9,10,,,,,,,,
84F3EBFBE0EB,6:19,1572823141,26.92,65.35,9,12,,27.24,63.78,9,10,,,,,,,,
84F3EBFBE0EB,6:22,1572823321,26.92,65.33,9,13,,27.26,63.78,9,10,,,,,,,,
84F3EBFBE0EB,6:25,1572823501,26.93,65.31,9,12,,27.26,63.77,9,10,,,,,,,,
84F3EBFBE0EB,6:28,1572823680,26.95,65.28,9,12,,27.27,63.79,9,10,,,,,,,,
84F3EBFBE0EB,6:31,1572823860,26.97,65.22,9,13,,27.27,63.75,9,10,,,,,,,,
84F3EBFBE0EB,6:34,1572824041,26.98,65.13,9,13,,27.27,63.72,9,9,,,,,,,,
84F3EBFBE0EB,6:37,1572824220,27.01,65.03,9,13,,27.28,63.71,9,10,,,,,,,,
84F3EBFBE0EB,6:40,1572824400,27.03,64.98,9,12,,27.3,63.69,9,10,,,,,,,,
84F3EBFBE0EB,6:43,1572824581,27.04,64.86,9,11,,27.32,63.66,9,9,,,,,,,,
84F3EBFBE0EB,6:46,1572824760,27.06,64.79,9,12,,27.33,63.63,9,9,,,,,,,,
84F3EBFBE0EB,6:49,1572824940,27.09,64.73,9,12,,27.36,63.57,9,10,,,,,,,,
84F3EBFBE0EB,6:52,1572825120,27.1,64.71,9,11,,27.37,63.52,8,9,,,,,,,,
84F3EBFBE0EB,6:55,1572825301,27.12,64.69,9,11,,27.39,63.47,9,9,,,,,,,,
84F3EBFBE0EB,6:58,1572825480,27.11,64.68,9,12,,27.4,63.45,9,9,,,,,,,,
84F3EBFBE0EB,7:01,1572825661,27.14,64.68,9,12,,27.4,63.43,9,10,,,,,,,,
84F3EBFBE0EB,7:04,1572825841,27.14,64.64,9,12,,27.41,63.43,9,10,,,,,,,,
84F3EBFBE0EB,7:07,1572826021,27.13,64.69,9,13,,27.41,63.41,9,10,,,,,,,,
84F3EBFBE0EB,7:10,1572826201,27.11,64.73,9,13,,27.42,63.42,9,10,,,,,,,,
84F3EBFBE0EB,7:13,1572826380,27.12,64.73,9,12,,27.39,63.44,9,10,,,,,,,,
84F3EBFBE0EB,7:16,1572826560,27.12,64.73,9,13,,27.4,63.46,9,10,,,,,,,,
84F3EBFBE0EB,7:19,1572826741,27.11,64.76,10,13,,27.41,63.44,9,10,,,,,,,,
84F3EBFBE0EB,7:22,1572826921,27.13,64.71,9,14,,27.4,63.42,9,10,,,,,,,,
84F3EBFBE0EB,7:25,1572827101,27.12,64.69,9,12,,27.41,63.41,9,10,,,,,,,,
84F3EBFBE0EB,7:28,1572827280,27.15,64.68,9,14,,27.42,63.36,9,9,,,,,,,,
84F3EBFBE0EB,7:31,1572827460,27.14,64.65,9,13,,27.42,63.37,9,9,,,,,,,,
84F3EBFBE0EB,7:34,1572827641,27.15,64.64,9,14,,27.42,63.36,9,9,,,,,,,,
84F3EBFBE0EB,7:37,1572827821,27.16,64.59,9,13,,27.44,63.34,9,10,,,,,,,,
84F3EBFBE0EB,7:40,1572828001,27.16,64.57,10,13,,27.44,63.3,9,10,,,,,,,,
84F3EBFBE0EB,7:43,1572828180,27.17,64.54,9,14,,27.45,63.27,9,10,,,,,,,,
84F3EBFBE0EB,7:46,1572828360,27.19,64.49,9,13,,27.45,63.25,9,10,,,,,,,,
84F3EBFBE0EB,7:49,1572828541,27.19,64.43,9,14,,27.47,63.22,10,10,,,,,,,,
84F3EBFBE0EB,7:52,1572828721,27.2,64.41,10,13,,27.45,63.2,9,10,,,,,,,,
84F3EBFBE0EB,7:55,1572828901,27.2,64.37,10,16,,27.46,63.19,10,11,,,,,,,,
84F3EBFBE0EB,7:58,1572829081,27.22,64.33,10,15,,27.49,63.12,10,11,,,,,,,,
84F3EBFBE0EB,8:01,1572829260,27.24,64.3,10,15,,27.48,63.11,10,11,,,,,,,,
84F3EBFBE0EB,8:04,1572829441,27.23,64.25,10,15,,27.5,63.09,10,11,,,,,,,,
84F3EBFBE0EB,8:07,1572829621,27.26,64.2,10,16,,27.51,63.08,10,11,,,,,,,,
84F3EBFBE0EB,8:10,1572829801,27.27,64.18,11,15,,27.51,63.04,10,11,,,,,,,,
84F3EBFBE0EB,8:13,1572829981,27.27,64.16,10,16,,27.52,63.02,10,11,,,,,,,,
84F3EBFBE0EB,8:16,1572830160,27.29,64.11,11,17,,27.53,62.97,11,12,,,,,,,,
84F3EBFBE0EB,8:19,1572830340,27.36,63.89,11,17,,27.61,62.78,11,12,,,,,,,,
84F3EBFBE0EB,8:22,1572830520,27.49,63.44,11,17,,27.81,62.14,11,12,,,,,,,,
84F3EBFBE0EB,8:25,1572830700,27.53,63.36,11,18,,27.85,62,11,12,,,,,,,,
84F3EBFBE0EB,8:28,1572830880,27.53,63.27,11,18,,27.87,61.86,12,13,,,,,,,,
84F3EBFBE0EB,8:31,1572831060,27.56,63.2,12,19,,27.89,61.79,12,13,,,,,,,,
84F3EBFBE0EB,8:34,1572831240,27.57,63.06,13,20,,27.91,61.65,12,14,,,,,,,,
84F3EBFBE0EB,8:37,1572831420,27.58,63.05,13,22,,27.93,61.57,12,13,,,,,,,,
84F3EBFBE0EB,8:40,1572831600,27.59,62.96,13,22,,27.95,61.52,13,14,,,,,,,,
84F3EBFBE0EB,8:43,1572831780,27.63,62.74,14,25,,27.96,61.36,13,14,,,,,,,,
84F3EBFBE0EB,8:46,1572831960,27.68,62.19,17,34,,27.98,61,14,17,,,,,,,,
84F3EBFBE0EB,8:49,1572832140,27.65,62.32,16,32,,27.98,61.01,15,18,,,,,,,,
84F3EBFBE0EB,8:52,1572832320,27.69,62.41,16,34,,28,61.09,15,18,,,,,,,,
84F3EBFBE0EB,8:55,1572832500,27.68,62.43,17,34,,28,61.09,15,17,,,,,,,,
84F3EBFBE0EB,8:58,1572832680,27.69,62.54,17,33,,28.04,61.15,15,19,,,,,,,,
84F3EBFBE0EB,9:01,1572832860,27.69,62.4,17,34,,28.06,60.93,15,18,,,,,,,,
84F3EBFBE0EB,9:04,1572833040,27.7,62.15,17,32,,28.07,60.68,15,18,,,,,,,,
84F3EBFBE0EB,9:07,1572833220,27.69,62.07,17,33,,28.08,60.5,15,18,,,,,,,,
84F3EBFBE0EB,9:10,1572833400,27.71,61.48,17,33,,28.1,59.97,16,18,,,,,,,,
84F3EBFBE0EB,9:13,1572833580,27.73,61.48,18,32,,28.12,59.98,16,18,,,,,,,,
84F3EBFBE0EB,9:16,1572833760,27.76,61.39,17,32,,28.14,59.89,16,18,,,,,,,,
84F3EBFBE0EB,9:19,1572833940,27.83,60.62,17,31,,28.17,59.37,15,18,,,,,,,,
84F3EBFBE0EB,9:22,1572834120,27.92,60.76,17,31,,28.23,59.45,15,17,,,,,,,,
84F3EBFBE0EB,9:25,1572834300,28,60.56,17,32,,28.32,59.02,15,18,,,,,,,,
84F3EBFBE0EB,9:28,1572834480,28.06,59.99,17,30,,28.38,58.68,15,17,,,,,,,,
84F3EBFBE0EB,9:31,1572834660,28.17,58.72,17,32,,28.44,57.78,15,17,,,,,,,,
84F3EBFBE0EB,9:34,1572834840,28.2,58.2,17,30,,28.49,57.12,15,18,,,,,,,,
84F3EBFBE0EB,9:37,1572835020,28.26,57.87,17,31,,28.54,56.76,15,17,,,,,,,,
84F3EBFBE0EB,9:40,1572835200,28.29,57.32,17,30,,28.57,56.27,15,17,,,,,,,,
84F3EBFBE0EB,9:43,1572835380,28.33,56.98,16,31,,28.58,55.89,15,17,,,,,,,,
84F3EBFBE0EB,9:46,1572835560,28.31,57.01,16,31,,28.59,55.89,15,17,,,,,,,,
84F3EBFBE0EB,9:49,1572835740,28.37,56.17,16,32,,28.6,55.2,15,17,,,,,,,,
84F3EBFBE0EB,9:52,1572835920,28.38,55.75,16,29,,28.63,54.71,15,17,,,,,,,,
84F3EBFBE0EB,9:55,1572836100,28.38,55.08,16,30,,28.65,54.17,15,17,,,,,,,,
84F3EBFBE0EB,9:58,1572836280,28.35,56.01,15,29,,28.67,54.72,14,16,,,,,,,,
84F3EBFBE0EB,10:01,1572836460,28.17,55.53,15,26,,28.6,54.12,14,16,,,,,,,,
84F3EBFBE0EB,10:04,1572836640,27.94,54.94,15,26,,28.49,53.15,14,16,,,,,,,,
84F3EBFBE0EB,10:07,1572836820,27.77,53.27,14,25,,28.41,51.46,13,15,,,,,,,,
84F3EBFBE0EB,10:10,1572837000,27.54,51.84,13,24,,28.26,49.73,13,14,,,,,,,,
84F3EBFBE0EB,10:13,1572837180,27.33,50.62,13,23,,28.09,48.41,12,14,,,,,,,,
84F3EBFBE0EB,10:16,1572837360,27.15,49.64,13,23,,27.93,47.34,12,14,,,,,,,,
84F3EBFBE0EB,10:19,1572837540,27.01,50.14,12,21,,27.77,47.8,12,13,,,,,,,,
84F3EBFBE0EB,10:22,1572837720,27.04,53.1,12,20,,27.71,50.54,11,13,,,,,,,,
84F3EBFBE0EB,10:25,1572837900,27.18,54.53,12,21,,27.73,52.59,11,12,,,,,,,,
84F3EBFBE0EB,10:28,1572838080,27.33,56.33,12,19,,27.81,54.36,11,12,,,,,,,,
84F3EBFBE0EB,10:31,1572838260,27.47,56.85,11,18,,27.89,55.14,11,12,,,,,,,,
84F3EBFBE0EB,10:34,1572838440,27.61,56.62,11,18,,27.97,55.23,10,12,,,,,,,,
84F3EBFBE0EB,10:37,1572838620,27.69,56.37,11,17,,28.04,54.95,10,11,,,,,,,,
84F3EBFBE0EB,10:40,1572838800,27.72,56,11,18,,28.09,54.65,10,11,,,,,,,,
84F3EBFBE0EB,10:43,1572838980,27.8,55.24,12,19,,28.13,54.05,11,12,,,,,,,,
84F3EBFBE0EB,10:46,1572839160,27.85,54.96,12,21,,28.2,53.62,11,12,,,,,,,,
84F3EBFBE0EB,10:49,1572839340,27.84,54.43,12,21,,28.23,53.05,11,13,,,,,,,,
84F3EBFBE0EB,10:52,1572839520,27.82,54.2,12,23,,28.24,52.69,11,13,,,,,,,,
84F3EBFBE0EB,10:55,1572839700,27.73,53.92,12,20,,28.19,52.33,11,12,,,,,,,,
84F3EBFBE0EB,10:58,1572839880,27.66,53.48,12,22,,28.16,51.86,11,12,,,,,,,,
84F3EBFBE0EB,11:01,1572840060,27.6,53.21,11,20,,28.11,51.45,11,12,,,,,,,,
84F3EBFBE0EB,11:04,1572840240,27.63,53.18,11,20,,28.09,51.56,11,12,,,,,,,,
84F3EBFBE0EB,11:07,1572840420,27.71,52.94,11,19,,28.15,51.31,10,12,,,,,,,,
84F3EBFBE0EB,11:10,1572840600,27.74,52.84,11,19,,28.15,51.36,10,11,,,,,,,,
84F3EBFBE0EB,11:13,1572840780,27.59,52.23,10,17,,28.06,50.66,10,11,,,,,,,,
84F3EBFBE0EB,11:16,1572840960,27.58,52.13,10,18,,28,50.6,10,11,,,,,,,,
84F3EBFBE0EB,11:19,1572841140,27.68,53.71,10,17,,27.98,52.19,10,11,,,,,,,,
84F3EBFBE0EB,11:22,1572841320,27.78,54.89,10,16,,28.01,53.8,9,10,,,,,,,,
84F3EBFBE0EB,11:25,1572841500,27.86,55.29,10,16,,28.07,54.25,9,10,,,,,,,,
84F3EBFBE0EB,11:28,1572841680,27.95,55.59,10,18,,28.14,54.6,9,10,,,,,,,,
84F3EBFBE0EB,11:31,1572841860,28.06,55.78,9,16,,28.19,54.99,9,10,,,,,,,,
84F3EBFBE0EB,11:34,1572842040,28.13,55.45,9,15,,28.24,54.75,9,10,,,,,,,,
84F3EBFBE0EB,11:37,1572842220,28.18,55.31,9,14,,28.27,54.64,9,10,,,,,,,,
84F3EBFBE0EB,11:40,1572842400,28.22,55.19,9,14,,28.32,54.57,9,10,,,,,,,,
84F3EBFBE0EB,11:43,1572842580,28.22,54.89,8,14,,28.32,54.25,8,9,,,,,,,,
84F3EBFBE0EB,11:46,1572842760,28.23,54.52,8,12,,28.34,53.85,8,9,,,,,,,,
84F3EBFBE0EB,11:49,1572842940,28.15,54.18,8,13,,28.22,53.56,8,9,,,,,,,,
84F3EBFBE0EB,11:52,1572843120,28.01,53.73,8,12,,28.22,52.9,8,9,,,,,,,,
84F3EBFBE0EB,11:55,1572843300,27.9,53.25,8,12,,28.21,52.07,8,9,,,,,,,,
84F3EBFBE0EB,11:58,1572843480,27.8,52.51,8,13,,28.13,51.29,8,9,,,,,,,,
84F3EBFBE0EB,12:01,1572843660,27.7,51.94,8,12,,28.06,50.68,7,8,,,,,,,,
84F3EBFBE0EB,12:04,1572843840,27.54,51.71,8,12,,27.97,50.23,8,8,,,,,,,,
84F3EBFBE0EB,12:07,1572844020,27.41,51.58,7,12,,27.88,50.03,7,8,,,,,,,,
84F3EBFBE0EB,12:10,1572844200,27.32,51.44,8,11,,27.76,49.89,8,8,,,,,,,,
84F3EBFBE0EB,12:13,1572844380,27.19,51.04,8,11,,27.65,49.5,7,8,,,,,,,,
84F3EBFBE0EB,12:16,1572844560,27.14,51.53,8,12,,27.56,49.9,8,8,,,,,,,,
84F3EBFBE0EB,12:19,1572844740,27.31,53.67,8,12,,27.63,51.86,7,8,,,,,,,,
84F3EBFBE0EB,12:22,1572844920,27.42,55.22,8,11,,27.69,53.79,7,8,,,,,,,,
84F3EBFBE0EB,12:25,1572845100,27.53,55.04,8,11,,27.77,53.95,8,8,,,,,,,,
84F3EBFBE0EB,12:28,1572845280,27.64,54.79,7,11,,27.84,53.84,7,8,,,,,,,,
84F3EBFBE0EB,12:31,1572845460,27.73,54.7,7,10,,27.9,53.8,7,8,,,,,,,,
84F3EBFBE0EB,12:34,1572845640,27.79,54.53,7,11,,27.97,53.69,7,8,,,,,,,,
84F3EBFBE0EB,12:37,1572845820,27.87,54.33,7,10,,28.03,53.52,7,8,,,,,,,,
84F3EBFBE0EB,12:40,1572846000,27.91,54.17,7,11,,28.08,53.35,7,7,,,,,,,,
84F3EBFBE0EB,12:43,1572846180,27.93,53.83,7,11,,28.11,53,7,8,,,,,,,,
84F3EBFBE0EB,12:46,1572846360,27.93,53.6,7,11,,28.14,52.7,7,8,,,,,,,,
84F3EBFBE0EB,12:49,1572846540,27.96,53.27,7,11,,28.13,52.45,7,8,,,,,,,,
84F3EBFBE0EB,12:52,1572846720,27.93,53.13,7,14,,28.13,52.23,7,8,,,,,,,,
84F3EBFBE0EB,12:55,1572846900,27.88,52.79,7,13,,28.11,51.81,7,8,,,,,,,,
