4C11AE10BE14,11/15/2019 0:01,1573750860,30,53.4,29.56,54.55
4C11AE10BE14,11/15/2019 0:02,1573750920,31.27,55.21,29.5,53.65
4C11AE10BE14,11/15/2019 0:03,1573750980,31.69,59.1,29.45,53.22
4C11AE10BE14,11/15/2019 0:07,1573751220,30.4,54.58,29.33,52.74
4C11AE10BE14,11/15/2019 0:10,1573751400,30.66,52.17,29.17,52.36
4C11AE10BE14,11/15/2019 0:13,1573751580,29.97,50.99,29.12,53.37
4C11AE10BE14,11/15/2019 0:16,1573751760,28.88,49.08,29.1,53.46
4C11AE10BE14,11/15/2019 0:19,1573751940,29.19,51.77,29.13,53.48
4C11AE10BE14,11/15/2019 0:22,1573752120,30.15,51.94,29.17,53.66
4C11AE10BE14,11/15/2019 0:25,1573752300,31.79,55.87,29.22,53.26
4C11AE10BE14,11/15/2019 0:28,1573752480,34.69,59.51,29.19,53.05
4C11AE10BE14,11/15/2019 0:31,1573752660,36.83,64.32,29.21,52.64
4C11AE10BE14,11/15/2019 0:34,1573752840,38.65,66.23,29.19,52.97
4C11AE10BE14,11/15/2019 0:37,1573753020,40.46,70.28,29.18,52.89
4C11AE10BE14,11/15/2019 0:40,1573753200,41.75,70.45,29.2,52.67
4C11AE10BE14,11/15/2019 0:43,1573753380,43.82,75.95,29.21,52.7
4C11AE10BE14,11/15/2019 0:46,1573753560,46.15,77.48,29.19,52.57
4C11AE10BE14,11/15/2019 0:49,1573753740,47.52,82.48,29.27,52.39
4C11AE10BE14,11/15/2019 0:52,1573753920,48.7,84.14,29.29,52.31
4C11AE10BE14,11/15/2019 0:55,1573754100,48.68,81.94,29.29,52.19
4C11AE10BE14,11/15/2019 0:58,1573754280,48.91,84.52,29.31,52.05
4C11AE10BE14,11/15/2019 1:01,1573754460,49.58,85.68,29.33,52.05
4C11AE10BE14,11/15/2019 1:04,1573754640,51.02,87.71,29.36,52.42
4C11AE10BE14,11/15/2019 1:07,1573754820,50.7,86.08,29.37,52.1
4C11AE10BE14,11/15/2019 1:10,1573755000,50.52,87.14,29.41,52.07
4C11AE10BE14,11/15/2019 1:13,1573755180,50.76,87.32,29.43,52.05
4C11AE10BE14,11/15/2019 1:16,1573755360,49.55,87.97,29.41,51.71
4C11AE10BE14,11/15/2019 1:19,1573755540,50.03,89.23,29.35,52
4C11AE10BE14,11/15/2019 1:22,1573755720,49.56,89.8,29.3,52.06
4C11AE10BE14,11/15/2019 1:25,1573755900,48.1,85.51,29.29,52.37
4C11AE10BE14,11/15/2019 1:28,1573756080,46.12,85.29,29.2,52.28
4C11AE10BE14,11/15/2019 8:50,1573782600,96.78,223.11,23.49,72.54
4C11AE10BE14,11/15/2019 8:53,1573782780,101.87,220.77,23.54,72.5
4C11AE10BE14,11/15/2019 8:56,1573782960,98.01,201.83,23.63,72.15
4C11AE10BE14,11/15/2019 8:59,1573783140,94.92,200.93,23.69,71.69
4C11AE10BE14,11/15/2019 9:02,1573783320,90.15,192.61,23.75,71.32
4C11AE10BE14,11/15/2019 9:05,1573783500,87.29,189.21,23.82,71.41
4C11AE10BE14,11/15/2019 9:08,1573783680,84.54,187.63,23.88,71.03
4C11AE10BE14,11/15/2019 9:11,1573783860,79.97,174.72,23.89,70.69
4C11AE10BE14,11/15/2019 9:14,1573784040,75.68,159.46,23.89,70.33
4C11AE10BE14,11/15/2019 9:17,1573784220,70.42,142.15,23.9,69.78
4C11AE10BE14,11/15/2019 9:20,1573784400,68.37,138.05,23.91,69.93
4C11AE10BE14,11/15/2019 9:23,1573784580,66.79,135.93,23.92,69.85
