4C11AE10CD26,11/24/2019 0:00,1574528400,55.88,70.78,26.35,72.77
4C11AE10CD26,11/24/2019 0:03,1574528580,55.95,72.4,26.34,72.83
4C11AE10CD26,11/24/2019 0:06,1574528761,55.27,71.13,26.36,72.76
4C11AE10CD26,11/24/2019 0:09,1574528940,55.35,71.8,26.36,72.65
4C11AE10CD26,11/24/2019 0:12,1574529121,55.88,71.2,26.37,72.78
4C11AE10CD26,11/24/2019 0:15,1574529301,55.98,71.22,26.37,72.79
4C11AE10CD26,11/24/2019 0:18,1574529480,54.78,69.4,26.36,72.69
4C11AE10CD26,11/24/2019 0:21,1574529660,53.73,69.47,26.36,72.6
4C11AE10CD26,11/24/2019 0:24,1574529840,53.63,68.08,26.37,72.56
4C11AE10CD26,11/24/2019 0:27,1574530020,53.02,68.07,26.37,72.43
4C11AE10CD26,11/24/2019 0:30,1574530201,52.22,64.62,26.37,72.42
4C11AE10CD26,11/24/2019 0:33,1574530381,52.88,67.33,26.36,72.45
4C11AE10CD26,11/24/2019 0:36,1574530561,52.43,64.52,26.37,72.44
4C11AE10CD26,11/24/2019 0:39,1574530741,51.25,64.17,26.36,72.26
4C11AE10CD26,11/24/2019 0:42,1574530921,50.47,62.65,26.37,72.13
4C11AE10CD26,11/24/2019 0:45,1574531101,51.18,61.48,26.38,72.19
4C11AE10CD26,11/24/2019 0:48,1574531280,51.67,63.27,26.38,72.22
4C11AE10CD26,11/24/2019 0:51,1574531460,52.55,65.3,26.36,72.34
4C11AE10CD26,11/24/2019 0:54,1574531641,52.15,64.08,26.38,72.28
4C11AE10CD26,11/24/2019 0:57,1574531821,52.07,62.98,26.37,72.22
4C11AE10CD26,11/24/2019 1:00,1574532001,51.67,64.08,26.37,72.18
4C11AE10CD26,11/24/2019 1:03,1574532181,53.48,67.08,26.37,72.34
4C11AE10CD26,11/24/2019 1:06,1574532361,54.22,65.22,26.37,72.34
4C11AE10CD26,11/24/2019 1:09,1574532540,53.2,66.98,26.37,72.24
4C11AE10CD26,11/24/2019 1:12,1574532720,51.72,62.57,26.36,72.22
4C11AE10CD26,11/24/2019 1:15,1574532901,52.03,62.45,26.36,72.25
4C11AE10CD26,11/24/2019 1:18,1574533080,52.57,63.53,26.38,72.21
4C11AE10CD26,11/24/2019 1:21,1574533261,52.02,61.8,26.39,72.22
4C11AE10CD26,11/24/2019 1:24,1574533440,51.35,62.32,26.37,72.1
4C11AE10CD26,11/24/2019 1:27,1574533620,50.82,60.32,26.38,72
4C11AE10CD26,11/24/2019 1:30,1574533800,50.92,59.55,26.36,72.05
4C11AE10CD26,11/24/2019 1:33,1574533980,51.4,60.75,26.36,72.16
4C11AE10CD26,11/24/2019 1:36,1574534161,50.43,58.12,26.36,72.07
4C11AE10CD26,11/24/2019 1:39,1574534341,49.65,57.68,26.37,72
4C11AE10CD26,11/24/2019 1:42,1574534521,49.28,57.35,26.36,71.99
4C11AE10CD26,11/24/2019 1:45,1574534701,48.87,56.87,26.38,71.93
4C11AE10CD26,11/24/2019 1:48,1574534881,49.77,60.65,26.38,71.97
4C11AE10CD26,11/24/2019 1:51,1574535060,51.37,59.85,26.37,72.11
4C11AE10CD26,11/24/2019 1:54,1574535240,50.72,59.02,26.38,72.07
4C11AE10CD26,11/24/2019 1:57,1574535420,52.02,61.53,26.36,72.21
4C11AE10CD26,11/24/2019 2:00,1574535600,53.02,61.52,26.37,72.32
4C11AE10CD26,11/24/2019 2:03,1574535780,52.4,61.8,26.36,72.36
4C11AE10CD26,11/24/2019 2:06,1574535961,52.05,60.17,26.35,72.33
4C11AE10CD26,11/24/2019 2:09,1574536141,52.58,61.52,26.35,72.42
4C11AE10CD26,11/24/2019 2:12,1574536321,51.93,62.18,26.36,72.37
4C11AE10CD26,11/24/2019 2:15,1574536501,53.5,62.52,26.35,72.45
4C11AE10CD26,11/24/2019 2:18,1574536681,52.03,60.05,26.35,72.44
4C11AE10CD26,11/24/2019 2:21,1574536861,51.57,60.15,26.34,72.35
4C11AE10CD26,11/24/2019 2:24,1574537040,50,58.22,26.35,72.25
4C11AE10CD26,11/24/2019 2:27,1574537221,49.22,56.23,26.35,72.17
4C11AE10CD26,11/24/2019 2:30,1574537400,51.17,60.12,26.35,72.28
4C11AE10CD26,11/24/2019 2:33,1574537580,49.48,56.88,26.36,72.24
4C11AE10CD26,11/24/2019 2:36,1574537760,49.25,56.17,26.35,72.18
4C11AE10CD26,11/24/2019 2:39,1574537940,49.22,56.4,26.35,72.09
4C11AE10CD26,11/24/2019 2:42,1574538120,48.82,55.75,26.36,72.11
4C11AE10CD26,11/24/2019 2:45,1574538300,48.45,54.62,26.36,72.07
4C11AE10CD26,11/24/2019 2:48,1574538480,47.92,54.35,26.36,72.02
4C11AE10CD26,11/24/2019 2:51,1574538660,48.43,55.75,26.36,72.13
4C11AE10CD26,11/24/2019 2:54,1574538840,48.73,55.9,26.36,72.15
4C11AE10CD26,11/24/2019 2:57,1574539020,48.42,55.05,26.35,72.12
4C11AE10CD26,11/24/2019 3:00,1574539200,48.32,54.43,26.35,72.12
4C11AE10CD26,11/24/2019 3:03,1574539380,47.23,53.03,26.35,72.07
4C11AE10CD26,11/24/2019 3:06,1574539560,46.67,52.92,26.35,72.08
4C11AE10CD26,11/24/2019 3:09,1574539740,46.03,52.32,26.36,71.92
4C11AE10CD26,11/24/2019 3:12,1574539921,46.28,52.13,26.37,72.01
4C11AE10CD26,11/24/2019 3:15,1574540101,46.6,53.32,26.37,72.06
4C11AE10CD26,11/24/2019 3:18,1574540281,45.95,51.82,26.37,71.98
4C11AE10CD26,11/24/2019 3:21,1574540461,45.25,51.43,26.38,71.95
4C11AE10CD26,11/24/2019 3:24,1574540641,44.8,51.18,26.37,71.88
4C11AE10CD26,11/24/2019 3:27,1574540821,45.28,51.5,26.37,71.9
4C11AE10CD26,11/24/2019 3:30,1574541001,44.72,50.5,26.36,71.91
4C11AE10CD26,11/24/2019 3:33,1574541181,44.48,50,26.37,71.87
4C11AE10CD26,11/24/2019 3:36,1574541360,44.52,50.27,26.38,71.85
4C11AE10CD26,11/24/2019 3:39,1574541540,43.52,48.88,26.36,71.8
4C11AE10CD26,11/24/2019 3:42,1574541720,42.97,48.15,26.38,71.76
4C11AE10CD26,11/24/2019 3:45,1574541900,43.67,49.22,26.37,71.81
4C11AE10CD26,11/24/2019 3:48,1574542080,43.97,49.2,26.36,71.87
4C11AE10CD26,11/24/2019 3:51,1574542260,44.02,49.32,26.37,71.88
4C11AE10CD26,11/24/2019 3:54,1574542440,43.03,48.25,26.38,71.8
4C11AE10CD26,11/24/2019 3:57,1574542620,42.3,47.32,26.37,71.71
4C11AE10CD26,11/24/2019 4:00,1574542800,42.22,47.17,26.36,71.73
4C11AE10CD26,11/24/2019 4:03,1574542980,43.73,49.3,26.36,71.86
4C11AE10CD26,11/24/2019 4:06,1574543160,43.07,48.75,26.35,71.8
4C11AE10CD26,11/24/2019 4:09,1574543341,42.7,48.17,26.36,71.79
4C11AE10CD26,11/24/2019 4:12,1574543521,42.33,47.53,26.36,71.79
4C11AE10CD26,11/24/2019 4:15,1574543701,42.03,47.03,26.38,71.74
4C11AE10CD26,11/24/2019 4:18,1574543881,42.52,47.67,26.38,71.76
4C11AE10CD26,11/24/2019 4:21,1574544061,42.42,47.8,26.39,71.77
4C11AE10CD26,11/24/2019 4:24,1574544241,42.57,47.8,26.38,71.79
4C11AE10CD26,11/24/2019 4:27,1574544421,42.3,47.27,26.38,71.74
4C11AE10CD26,11/24/2019 4:30,1574544601,41.53,46.48,26.38,71.68
4C11AE10CD26,11/24/2019 4:33,1574544781,42.22,47.17,26.37,71.72
4C11AE10CD26,11/24/2019 4:36,1574544961,41.6,46.57,26.38,71.68
4C11AE10CD26,11/24/2019 4:39,1574545141,41.77,46.75,26.36,71.71
4C11AE10CD26,11/24/2019 4:42,1574545321,41.17,46.1,26.37,71.64
4C11AE10CD26,11/24/2019 4:45,1574545501,41.07,45.97,26.38,71.66
4C11AE10CD26,11/24/2019 4:48,1574545681,40.37,45.12,26.36,71.64
4C11AE10CD26,11/24/2019 4:51,1574545861,41.67,46.65,26.37,71.74
4C11AE10CD26,11/24/2019 4:54,1574546041,40.82,45.62,26.36,71.64
4C11AE10CD26,11/24/2019 4:57,1574546221,39.68,44.32,26.36,71.58
4C11AE10CD26,11/24/2019 5:00,1574546401,40.45,45.17,26.35,71.62
4C11AE10CD26,11/24/2019 5:03,1574546581,40.95,45.77,26.36,71.64
4C11AE10CD26,11/24/2019 5:06,1574546761,40.42,45.15,26.37,71.6
4C11AE10CD26,11/24/2019 5:09,1574546940,41.33,46.2,26.38,71.62
4C11AE10CD26,11/24/2019 5:12,1574547120,41.32,46.43,26.37,71.61
